Wall time,Step,Value
1702423283.8109577,135250,-1.7599999904632568
1702423288.0144787,135463,-1.840000033378601
1702423293.4525154,135730,-1.909999966621399
1702423297.5835645,135936,-1.7799999713897705
1702423304.1961129,136267,-1.7000000476837158
1702423306.3639185,136370,-1.8300000429153442
1702423307.073877,136407,-1.8899999856948853
1702423308.4752326,136481,-1.8300000429153442
1702423310.4722044,136586,-1.6799999475479126
1702423311.1711977,136621,-1.690000057220459
1702423312.3509722,136672,-1.649999976158142
1702423314.6309328,136788,-1.75
1702423321.6507854,137136,-1.6299999952316284
1702423325.811551,137343,-1.7300000190734863
1702423343.8749602,138254,-1.899999976158142
1702423351.9668732,138657,-1.7999999523162842
1702423355.5322583,138843,-1.7200000286102295
1702423357.239601,138943,-1.6399999856948853
1702423358.2305617,139000,-1.600000023841858
1702423360.7337425,139119,-1.6100000143051147
1702423361.9648128,139182,-1.659999966621399
1702423367.386843,139440,-1.5800000429153442
1702423368.4343204,139494,-1.6200000047683716
1702423369.4597397,139551,-1.6100000143051147
1702423374.0528402,139752,-1.809999942779541
1702423376.7795672,139869,-1.690000057220459
1702423377.4199283,139905,-1.7699999809265137
1702423381.4923866,140120,-1.7300000190734863
1702423382.9601798,140206,-1.7200000286102295
1702423384.7775843,140316,-1.7300000190734863
1702423391.6982722,140722,-1.8700000047683716
1702423392.737129,140782,-1.8799999952316284
1702423404.6257782,141454,-1.690000057220459
1702423404.7769818,141462,-1.6699999570846558
1702423410.7725294,141800,-1.649999976158142
1702423420.351109,142355,-1.7100000381469727
1702423421.8000512,142440,-1.7100000381469727
1702423421.9944582,142452,-1.690000057220459
1702423428.9084897,142829,-1.7699999809265137
1702423431.1575673,142953,-1.850000023841858
1702423433.264329,143080,-1.7599999904632568
1702423436.9096465,143283,-1.909999966621399
1702423448.4890788,143940,-1.7400000095367432
1702423453.565121,144210,-1.7999999523162842
1702423460.4542246,144542,-1.7200000286102295
1702423461.366555,144591,-1.7799999713897705
1702423464.0154352,144750,-1.7799999713897705
1702423467.117097,144934,-1.7100000381469727
1702423468.1154168,144992,-1.6200000047683716
1702423475.9197295,145448,-1.649999976158142
1702423478.92746,145626,-1.690000057220459
1702423480.9748018,145746,-1.7300000190734863
1702423482.6393018,145844,-1.75
1702423484.1713886,145934,-1.7699999809265137
1702423487.870197,146147,-1.649999976158142
1702423488.2389586,146169,-1.6799999475479126
1702423488.7654824,146199,-1.649999976158142
1702423489.1814516,146224,-1.6699999570846558
1702423490.228904,146283,-1.6100000143051147
1702423493.9684498,146498,-1.6799999475479126
1702423494.512399,146529,-1.690000057220459
1702423495.440483,146585,-1.649999976158142
1702423497.2620513,146690,-1.7999999523162842
1702423515.2347803,147718,-1.8700000047683716
1702423515.4508748,147731,-1.9299999475479126
1702423515.8465383,147754,-1.940000057220459
1702423521.2646976,148070,-1.8600000143051147
1702423522.1913767,148123,-1.7799999713897705
1702423523.1929128,148181,-1.7899999618530273
1702423525.8964798,148337,-1.6699999570846558
1702423533.7537942,148793,-1.7200000286102295
1702423535.0052748,148867,-1.6100000143051147
1702423538.725503,149084,-1.809999942779541
1702423540.4695437,149184,-1.7999999523162842
1702423546.9844935,149555,-1.7899999618530273
1702423547.172116,149566,-1.7999999523162842
1702423548.8083172,149661,-1.7100000381469727
1702423555.9750657,150076,-1.6699999570846558
1702423557.553235,150169,-1.8200000524520874
1702423557.7560081,150181,-1.850000023841858
1702423558.4862714,150224,-1.850000023841858
1702423565.078255,150579,-1.809999942779541
1702423574.2178774,151113,-1.7799999713897705
1702423574.917858,151154,-1.7599999904632568
1702423579.351339,151415,-1.8300000429153442
1702423582.8711574,151624,-1.9199999570846558
1702423583.4309893,151658,-1.9199999570846558
1702423587.6553721,151889,-1.7599999904632568
1702423590.141958,152007,-1.7400000095367432
1702423595.0598178,152264,-1.690000057220459
1702423596.6178193,152346,-1.7899999618530273
1702423600.2056217,152543,-1.899999976158142
1702423600.528599,152563,-1.8600000143051147
1702423601.0477548,152594,-1.7999999523162842
1702423605.1932397,152830,-1.7599999904632568
1702423605.4990919,152848,-1.7699999809265137
1702423606.3526595,152897,-1.6799999475479126
1702423608.6719706,153031,-1.75
1702423610.9088497,153159,-1.8200000524520874
1702423614.39837,153346,-1.7300000190734863
1702423617.6865954,153541,-1.7100000381469727
1702423618.7662895,153601,-1.6399999856948853
1702423620.6924775,153712,-1.659999966621399
1702423624.783671,153934,-1.850000023841858
1702423630.2024782,154230,-1.7100000381469727
1702423631.750335,154317,-1.6699999570846558
1702423635.9097362,154553,-1.8700000047683716
1702423639.9800675,154790,-1.809999942779541
